BPT	1994	127045	8328
BPT	1995	166588	11860
BPT	1996	195030	12801
BPT	1997	213156	12259
BPT	1998	192909	12352
BPT	1999	195139	10705
BPT	2000	178382	9303
BPT	2001	148572	7411
BPT	2002	110624	4660
BPT	2003	89221	3331
BPT	2004	113642	5049
BPT	2005	95591	4534
BPT	2006	84400	3477
BPT	2007	80076	3489
BPT	2008	59044	3278
BPT	2009	46068	3256
BQK	1993	22318	1968
BQK	1994	43131	3444
BQK	1995	41794	3217
BQK	1996	37495	3191
BQK	1997	37862	2776
BQK	1998	42481	2995
BQK	1999	49123	3600
BQK	2000	43022	2810
BQK	2001	38220	2712
BQK	2002	56623	2261
BQK	2003	78142	2794
BQK	2004	81690	2694
BQK	2005	75144	2644
BQK	2006	53792	2060
BQK	2007	48737	1933
BQK	2008	59175	1828
BQK	2009	56223	1886
BRD	1991	178	2
BRD	1992	192	2
BRD	1995	209	4
BRD	1997	40629	2024
BRD	1998	64128	3802
BRD	1999	53994	3833
BRD	2000	63313	3893
BRD	2001	54530	2874
BRD	2002	50101	2582
BRD	2003	38612	2623
BRD	2004	41397	2556
BRD	2005	48207	2960
BRD	2006	46024	2940
BRD	2007	44935	3104
BRD	2008	38029	3342
BRD	2009	33334	2472
BRL	1991	16262	2037
BRL	1992	29555	3272
BRL	1993	27137	2872
BRL	1994	31727	3264
BRL	1995	26689	3019
BRL	1996	23563	2520
BRL	1997	22182	2518
BRL	1998	23472	2397
